,age,job,marital,education,balance,duration,campaign,previous,poutcome,default_cat,housing_cat,loan_cat,deposit_cat,recent_pdays
7230,34,technician,single,tertiary,0,158,2,0,unknown,0,1,0,0,0.0001
7231,38,entrepreneur,married,secondary,65,173,1,0,unknown,0,0,0,0,0.0001
7232,46,blue-collar,married,secondary,-27,254,1,0,unknown,0,1,0,0,0.0001
7233,49,pink-collar,single,primary,114,99,2,0,unknown,0,1,0,0,0.0001
7234,44,technician,single,tertiary,678,111,1,2,unknown,0,0,0,0,0.008064516129032258
7235,57,technician,divorced,secondary,3105,173,11,0,unknown,0,1,0,0,0.0001
7236,44,pink-collar,married,secondary,281,604,1,0,unknown,0,1,0,0,0.0001
7237,42,self-employed,married,tertiary,1932,192,32,0,unknown,0,1,0,0,0.0001
7238,37,white-collar,divorced,tertiary,481,97,6,0,unknown,0,1,0,0,0.0001
7239,42,blue-collar,single,primary,156,7,4,5,failure,0,1,0,0,0.0026954177897574125
7240,33,blue-collar,married,secondary,0,16,43,0,unknown,0,1,1,0,0.0001
7241,31,blue-collar,married,secondary,557,185,1,0,unknown,0,1,1,0,0.0001
7242,34,white-collar,married,secondary,1467,113,1,2,failure,0,1,0,0,0.0030120481927710845
7243,26,blue-collar,single,secondary,428,575,1,0,unknown,0,0,1,0,0.0001
7244,42,technician,married,secondary,994,365,5,0,unknown,0,1,0,0,0.0001
7245,41,technician,single,secondary,769,222,4,4,unknown,0,0,1,0,0.01020408163265306
7246,35,technician,married,tertiary,108,65,3,0,unknown,0,1,0,0,0.0001
7247,26,other,single,unknown,19,268,1,0,unknown,0,0,0,0,0.0001
7248,42,white-collar,married,tertiary,199,497,1,0,unknown,0,1,0,0,0.0001
7249,36,blue-collar,married,primary,448,286,1,0,unknown,0,1,0,0,0.0001
7250,60,white-collar,single,secondary,473,175,2,1,unknown,0,0,0,0,0.125
7251,51,entrepreneur,married,primary,726,87,2,0,unknown,0,1,1,0,0.0001
7252,32,white-collar,single,tertiary,0,148,2,0,unknown,0,0,0,0,0.0001
7253,46,blue-collar,married,secondary,536,164,2,0,unknown,0,1,0,0,0.0001
7254,31,blue-collar,single,secondary,2194,275,2,1,unknown,0,0,0,0,0.0028011204481792717
7255,42,pink-collar,divorced,secondary,1406,178,1,0,unknown,0,1,0,0,0.0001
7256,45,technician,married,secondary,44,95,4,0,unknown,0,1,0,0,0.0001
7257,31,white-collar,divorced,tertiary,-6,119,6,0,unknown,0,0,1,0,0.0001
7258,41,technician,divorced,secondary,1631,173,2,0,unknown,0,1,0,0,0.0001
7259,28,blue-collar,single,secondary,4054,133,2,0,unknown,0,1,0,0,0.0001
7260,41,technician,divorced,secondary,75,351,2,0,unknown,0,0,0,0,0.0001
7261,36,other,single,unknown,172,81,1,0,unknown,0,0,0,0,0.0001
7262,41,blue-collar,married,secondary,356,90,5,0,unknown,0,1,0,0,0.0001
7263,40,blue-collar,married,secondary,1508,177,2,3,failure,0,0,0,0,0.011764705882352941
7264,40,pink-collar,divorced,secondary,49,191,1,0,unknown,0,0,1,0,0.0001
7265,58,blue-collar,married,secondary,544,97,1,0,unknown,0,0,0,0,0.0001
7266,32,white-collar,married,tertiary,-383,241,1,0,unknown,0,1,0,0,0.0001
7267,30,technician,married,tertiary,606,551,1,0,unknown,0,1,0,0,0.0001
7268,43,white-collar,divorced,tertiary,-410,189,1,0,unknown,0,0,1,0,0.0001
7269,33,technician,single,tertiary,469,158,9,0,unknown,0,0,0,0,0.0001
7270,30,white-collar,single,tertiary,2,269,1,0,unknown,0,0,0,0,0.0001
7271,37,pink-collar,divorced,secondary,241,189,1,1,failure,0,1,0,0,0.0026954177897574125
7272,40,technician,divorced,secondary,0,299,3,0,unknown,0,0,0,0,0.0001
7273,39,pink-collar,single,secondary,322,35,1,1,failure,0,1,0,0,0.002857142857142857
7274,39,white-collar,divorced,tertiary,2193,550,3,0,unknown,0,1,1,0,0.0001
7275,26,entrepreneur,married,tertiary,144,730,1,0,unknown,1,0,1,0,0.0001
7276,35,pink-collar,married,secondary,0,810,1,0,unknown,0,1,0,0,0.0001
7277,59,white-collar,married,unknown,3428,103,1,0,unknown,0,1,1,0,0.0001
7278,31,entrepreneur,married,secondary,10,161,3,9,failure,0,1,1,0,0.005319148936170213
7279,36,white-collar,single,tertiary,1841,141,4,0,unknown,0,1,0,0,0.0001
7280,26,technician,single,secondary,84,70,3,0,unknown,0,1,0,0,0.0001
7281,36,pink-collar,married,primary,622,55,5,0,unknown,0,0,0,0,0.0001
7282,59,technician,married,primary,309,25,5,0,unknown,0,0,1,0,0.0001
7283,42,pink-collar,married,secondary,154,346,5,1,unknown,0,1,0,0,0.002688172043010753
7284,35,blue-collar,married,secondary,1949,200,3,0,unknown,0,1,0,0,0.0001
7285,59,blue-collar,married,secondary,2605,85,2,0,unknown,0,0,0,0,0.0001
7286,44,technician,married,secondary,5163,48,2,0,unknown,0,0,0,0,0.0001
7287,34,white-collar,married,tertiary,557,513,1,0,unknown,0,1,0,0,0.0001
7288,36,technician,divorced,tertiary,119,127,8,0,unknown,0,0,0,0,0.0001
7289,43,white-collar,married,tertiary,0,280,2,0,unknown,0,1,0,0,0.0001
7290,45,other,married,unknown,356,212,2,0,unknown,0,0,0,0,0.0001
7291,29,technician,single,secondary,1395,61,1,0,unknown,0,1,0,0,0.0001
7292,29,pink-collar,single,secondary,20,431,1,0,unknown,0,1,0,0,0.0001
7293,40,technician,married,tertiary,84,715,8,0,unknown,0,0,0,0,0.0001
7294,31,blue-collar,single,secondary,609,1126,1,1,failure,0,1,0,0,0.0029850746268656717
7295,29,technician,single,secondary,1856,134,1,0,unknown,0,1,1,0,0.0001
7296,37,pink-collar,single,secondary,608,380,3,0,unknown,0,0,0,0,0.0001
7297,35,white-collar,single,secondary,0,480,1,0,unknown,0,0,1,0,0.0001
7298,35,entrepreneur,married,tertiary,1859,227,2,0,unknown,0,1,0,0,0.0001
7299,39,pink-collar,divorced,secondary,282,243,1,0,unknown,0,1,0,0,0.0001
7300,28,other,single,secondary,154,21,9,0,unknown,0,1,0,0,0.0001
7301,31,pink-collar,single,secondary,222,168,2,0,unknown,0,1,0,0,0.0001
7302,34,pink-collar,married,tertiary,897,197,4,0,unknown,0,0,0,0,0.0001
7303,31,entrepreneur,single,secondary,131,157,1,0,unknown,0,1,0,0,0.0001
7304,51,blue-collar,married,primary,0,384,1,0,unknown,0,0,0,0,0.0001
7305,53,white-collar,married,tertiary,37,51,9,0,unknown,0,0,0,0,0.0001
7306,34,white-collar,single,secondary,1704,218,2,0,unknown,0,1,0,0,0.0001
7307,42,technician,married,secondary,314,11,22,0,unknown,0,0,0,0,0.0001
7308,33,technician,married,secondary,399,143,1,0,unknown,0,1,0,0,0.0001
7309,29,self-employed,single,tertiary,300,125,1,0,unknown,0,0,0,0,0.0001
7310,25,pink-collar,single,secondary,382,392,1,0,unknown,0,1,0,0,0.0001
7311,42,pink-collar,married,secondary,1301,510,6,0,unknown,0,1,0,0,0.0001
7312,46,other,divorced,secondary,0,638,3,0,unknown,0,0,0,0,0.0001
7313,52,technician,married,secondary,930,94,16,0,unknown,0,1,0,0,0.0001
7314,60,white-collar,divorced,primary,21,113,3,0,unknown,0,0,1,0,0.0001
7315,25,pink-collar,single,secondary,111,316,1,0,unknown,0,0,1,0,0.0001
7316,55,technician,single,secondary,1199,159,10,0,unknown,0,0,1,0,0.0001
7317,37,other,divorced,tertiary,1085,146,4,0,unknown,0,0,0,0,0.0001
7318,49,blue-collar,married,primary,230,176,1,0,unknown,0,0,1,0,0.0001
7319,42,entrepreneur,married,primary,558,186,2,0,unknown,0,1,0,0,0.0001
7320,32,technician,single,tertiary,127,20,17,0,unknown,0,1,0,0,0.0001
7321,43,technician,married,primary,4844,434,1,0,unknown,0,1,0,0,0.0001
7322,26,other,single,unknown,826,177,1,0,unknown,0,0,0,0,0.0001
7323,41,technician,single,secondary,30,1003,1,0,unknown,0,0,0,0,0.0001
7324,30,white-collar,single,tertiary,2708,479,1,0,unknown,0,0,0,0,0.0001
7325,42,pink-collar,married,secondary,108,225,2,7,failure,0,1,1,0,0.0027397260273972603
7326,34,blue-collar,married,secondary,577,337,1,0,unknown,0,0,0,0,0.0001
7327,20,other,single,tertiary,2764,139,2,0,unknown,0,1,0,0,0.0001
7328,45,other,married,unknown,2834,112,1,0,unknown,0,0,0,0,0.0001
7329,58,other,married,secondary,-324,229,2,0,unknown,0,1,0,0,0.0001
7330,51,white-collar,married,tertiary,4,58,2,0,unknown,0,1,0,0,0.0001
7331,55,white-collar,married,unknown,559,271,2,0,unknown,0,0,0,0,0.0001
7332,31,technician,single,secondary,271,269,1,0,unknown,0,1,0,0,0.0001
7333,42,pink-collar,single,primary,5774,54,2,0,unknown,0,1,0,0,0.0001
7334,48,blue-collar,married,primary,816,114,7,0,unknown,0,1,0,0,0.0001
7335,62,other,married,secondary,3,151,1,0,unknown,0,0,0,0,0.0001
7336,40,white-collar,divorced,secondary,274,53,4,0,unknown,0,1,1,0,0.0001
7337,37,white-collar,married,tertiary,11265,417,1,0,unknown,0,0,0,0,0.0001
7338,39,pink-collar,divorced,secondary,70,346,2,8,success,0,0,0,0,0.0078125
7339,34,blue-collar,married,secondary,405,103,1,0,unknown,0,1,0,0,0.0001
7340,52,technician,married,secondary,22755,70,2,0,unknown,0,1,0,0,0.0001
7341,35,white-collar,married,secondary,557,54,4,0,unknown,0,1,0,0,0.0001
7342,56,white-collar,married,secondary,1554,15,6,27,unknown,0,1,1,0,0.005263157894736842
7343,37,blue-collar,married,primary,89,336,4,0,unknown,0,0,1,0,0.0001
7344,35,blue-collar,married,secondary,444,244,3,0,unknown,0,1,0,0,0.0001
7345,31,other,single,tertiary,4951,150,3,0,unknown,0,0,0,0,0.0001
7346,42,white-collar,single,secondary,30,98,1,3,failure,0,1,0,0,0.0037593984962406013
7347,27,pink-collar,married,secondary,1,528,3,0,unknown,0,0,0,0,0.0001
7348,33,technician,single,secondary,0,1106,2,0,unknown,0,0,0,0,0.0001
7349,31,white-collar,single,tertiary,0,97,2,2,unknown,0,1,0,0,0.011494252873563218
7350,53,blue-collar,married,secondary,1093,244,3,0,unknown,0,1,1,0,0.0001
7351,56,technician,divorced,secondary,1561,75,1,0,unknown,0,0,0,0,0.0001
7352,80,other,married,primary,1861,563,2,0,unknown,0,0,0,0,0.0001
7353,63,pink-collar,married,primary,333,321,1,0,unknown,0,0,0,0,0.0001
7354,37,entrepreneur,married,tertiary,342,212,1,0,unknown,0,1,0,0,0.0001
7355,43,white-collar,married,secondary,388,111,2,0,unknown,0,1,0,0,0.0001
7356,62,other,married,primary,1515,131,1,2,failure,0,1,0,0,0.0053475935828877
7357,25,white-collar,single,secondary,654,216,1,0,unknown,0,0,0,0,0.0001
7358,51,pink-collar,married,secondary,-467,216,5,0,unknown,0,0,0,0,0.0001
7359,39,blue-collar,married,primary,398,256,1,0,unknown,0,1,0,0,0.0001
7360,47,technician,married,secondary,0,74,1,0,unknown,0,0,0,0,0.0001
7361,39,blue-collar,married,primary,12848,337,2,0,unknown,0,1,0,0,0.0001
7362,32,technician,single,secondary,5205,352,1,0,unknown,0,0,0,0,0.0001
7363,30,white-collar,married,tertiary,-181,621,2,0,unknown,0,1,0,0,0.0001
7364,34,white-collar,married,tertiary,250,787,1,8,unknown,0,0,0,0,0.005319148936170213
7365,41,white-collar,divorced,secondary,110,76,2,0,unknown,0,1,1,0,0.0001
7366,44,white-collar,married,tertiary,445,135,2,7,unknown,0,0,1,0,0.1111111111111111
7367,43,white-collar,married,tertiary,175,129,4,1,unknown,0,1,0,0,0.002967359050445104
7368,30,technician,single,secondary,458,51,7,0,unknown,0,0,0,0,0.0001
7369,46,white-collar,married,secondary,5127,472,1,0,unknown,0,0,0,0,0.0001
7370,36,blue-collar,married,secondary,928,224,3,0,unknown,0,0,0,0,0.0001
7371,56,white-collar,married,secondary,105,80,2,0,unknown,0,0,0,0,0.0001
7372,44,self-employed,single,tertiary,18558,51,1,4,unknown,0,1,0,0,0.005263157894736842
7373,37,technician,single,secondary,375,223,2,0,unknown,1,0,0,0,0.0001
7374,36,white-collar,divorced,tertiary,133,117,1,0,unknown,0,1,0,0,0.0001
7375,24,white-collar,married,secondary,2278,77,4,0,unknown,0,1,0,0,0.0001
7376,49,technician,single,unknown,443,25,11,0,unknown,0,0,0,0,0.0001
7377,69,pink-collar,married,unknown,23592,837,3,0,unknown,0,0,0,0,0.0001
7378,47,pink-collar,divorced,primary,61,69,5,0,unknown,0,0,0,0,0.0001
7379,29,pink-collar,single,secondary,192,327,4,0,unknown,0,0,0,0,0.0001
7380,31,technician,single,secondary,628,1083,2,0,unknown,0,1,0,0,0.0001
7381,42,white-collar,married,secondary,372,130,8,0,unknown,0,1,0,0,0.0001
7382,30,white-collar,single,tertiary,222,111,1,2,unknown,0,0,1,0,0.004901960784313725
7383,26,white-collar,married,secondary,2469,136,8,0,unknown,0,0,0,0,0.0001
7384,37,other,married,secondary,459,109,4,0,unknown,0,0,0,0,0.0001
7385,28,blue-collar,married,primary,254,149,2,0,unknown,0,1,0,0,0.0001
7386,36,white-collar,divorced,tertiary,563,10,4,0,unknown,0,0,0,0,0.0001
7387,46,blue-collar,married,primary,-29,322,1,0,unknown,0,1,0,0,0.0001
7388,58,blue-collar,married,primary,494,171,10,0,unknown,0,0,0,0,0.0001
7389,46,blue-collar,married,secondary,781,152,1,0,unknown,0,0,0,0,0.0001
7390,47,white-collar,married,primary,2793,102,4,0,unknown,0,1,0,0,0.0001
7391,50,pink-collar,married,secondary,1134,53,2,0,unknown,0,0,0,0,0.0001
7392,47,technician,married,tertiary,4568,100,1,0,unknown,0,0,0,0,0.0001
7393,26,other,single,secondary,0,610,2,0,unknown,0,1,0,0,0.0001
7394,42,technician,married,tertiary,1189,323,3,0,unknown,0,0,0,0,0.0001
7395,34,technician,single,secondary,692,254,1,0,unknown,0,1,0,0,0.0001
7396,46,white-collar,married,tertiary,716,557,1,1,failure,0,1,1,0,0.005813953488372093
7397,51,white-collar,divorced,secondary,520,157,1,0,unknown,0,0,1,0,0.0001
7398,52,other,married,tertiary,2133,90,1,0,unknown,0,0,1,0,0.0001
7399,38,technician,single,secondary,0,305,2,0,unknown,0,0,0,0,0.0001
7400,44,white-collar,married,tertiary,70,165,3,0,unknown,0,0,0,0,0.0001
7401,52,white-collar,single,unknown,872,82,6,1,unknown,0,1,0,0,0.0029850746268656717
7402,32,white-collar,married,tertiary,2458,77,2,0,unknown,0,1,0,0,0.0001
7403,35,self-employed,single,tertiary,-30,218,2,0,unknown,0,0,0,0,0.0001
7404,36,blue-collar,married,primary,409,81,3,0,unknown,0,1,0,0,0.0001
7405,37,self-employed,divorced,tertiary,60,426,3,0,unknown,0,0,1,0,0.0001
7406,26,white-collar,divorced,tertiary,667,177,2,0,unknown,0,0,0,0,0.0001
7407,32,white-collar,single,secondary,620,211,2,3,failure,0,0,0,0,0.0029154518950437317
7408,46,white-collar,divorced,secondary,-60,117,1,0,unknown,0,0,0,0,0.0001
7409,50,entrepreneur,married,primary,237,184,4,0,unknown,0,1,1,0,0.0001
7410,43,white-collar,married,secondary,373,54,1,0,unknown,0,1,0,0,0.0001
7411,55,other,married,primary,1221,108,1,0,unknown,0,0,1,0,0.0001
7412,35,blue-collar,married,secondary,0,519,1,0,unknown,0,1,1,0,0.0001
7413,45,technician,married,secondary,999,656,2,0,unknown,0,1,0,0,0.0001
7414,48,technician,married,unknown,67,328,4,0,unknown,0,1,0,0,0.0001
7415,31,technician,married,secondary,-463,210,1,0,unknown,1,1,0,0,0.0001
7416,46,blue-collar,married,primary,7934,123,1,0,unknown,0,1,0,0,0.0001
7417,50,entrepreneur,divorced,tertiary,816,630,1,0,unknown,0,0,0,0,0.0001
7418,53,technician,married,tertiary,2557,95,4,7,success,0,0,0,0,0.005494505494505495
7419,36,entrepreneur,married,secondary,546,297,3,0,unknown,0,0,0,0,0.0001
7420,50,entrepreneur,married,secondary,78,143,1,0,unknown,0,0,0,0,0.0001
7421,40,white-collar,married,tertiary,24450,73,2,0,unknown,0,0,0,0,0.0001
7422,39,white-collar,divorced,secondary,765,155,3,0,unknown,0,0,0,0,0.0001
7423,38,white-collar,single,tertiary,91,492,9,0,unknown,0,1,0,0,0.0001
7424,32,technician,single,tertiary,703,489,2,2,success,0,1,0,0,0.0036900369003690036
7425,31,technician,married,secondary,589,151,1,0,unknown,0,1,1,0,0.0001
7426,41,white-collar,married,secondary,0,89,1,0,unknown,0,0,0,0,0.0001
7427,41,self-employed,single,tertiary,1755,152,10,0,unknown,0,0,0,0,0.0001
7428,58,other,married,primary,269,38,2,0,unknown,0,1,0,0,0.0001
7429,36,technician,married,secondary,432,61,3,2,failure,0,1,0,0,0.00392156862745098
7430,54,self-employed,divorced,primary,4382,193,4,0,unknown,0,1,0,0,0.0001
7431,32,pink-collar,married,secondary,109,364,13,0,unknown,0,1,0,0,0.0001
7432,54,other,divorced,primary,52,184,3,0,unknown,0,0,0,0,0.0001
7433,46,blue-collar,married,secondary,922,151,2,0,unknown,0,0,1,0,0.0001
7434,31,blue-collar,married,secondary,1779,85,2,0,unknown,0,1,0,0,0.0001
7435,34,technician,divorced,secondary,8,569,2,0,unknown,0,1,0,0,0.0001
7436,46,blue-collar,married,primary,-271,65,2,0,unknown,0,1,0,0,0.0001
7437,45,white-collar,married,secondary,0,145,10,0,unknown,0,0,0,0,0.0001
7438,30,white-collar,married,tertiary,14,90,2,0,unknown,0,0,0,0,0.0001
7439,38,white-collar,married,secondary,215,173,2,0,unknown,0,1,1,0,0.0001
7440,31,other,single,tertiary,307,597,2,0,unknown,0,0,0,0,0.0001
7441,30,entrepreneur,single,secondary,265,67,10,0,unknown,0,1,1,0,0.0001
7442,43,white-collar,married,secondary,323,43,3,2,failure,0,1,1,0,0.0027100271002710027
7443,26,white-collar,single,tertiary,800,405,2,0,unknown,0,1,0,0,0.0001
7444,32,technician,single,tertiary,392,148,2,0,unknown,0,1,0,0,0.0001
7445,33,pink-collar,single,secondary,406,61,1,1,failure,0,1,0,0,0.0036363636363636364
7446,40,blue-collar,married,primary,104,470,2,0,unknown,0,1,0,0,0.0001
7447,47,pink-collar,divorced,secondary,1453,303,1,0,unknown,0,0,0,0,0.0001
7448,34,blue-collar,single,tertiary,1168,163,2,0,unknown,0,0,0,0,0.0001
7449,39,blue-collar,married,primary,766,350,3,0,unknown,0,1,0,0,0.0001
7450,49,blue-collar,married,tertiary,1784,753,1,0,unknown,0,0,0,0,0.0001
7451,41,blue-collar,divorced,secondary,3,228,4,0,unknown,0,1,0,0,0.0001
7452,45,technician,married,secondary,1412,764,4,0,unknown,0,1,0,0,0.0001
7453,45,technician,married,secondary,-312,268,1,0,unknown,0,1,0,0,0.0001
7454,54,pink-collar,married,primary,167,106,2,0,unknown,0,1,0,0,0.0001
7455,34,pink-collar,single,secondary,1239,164,1,0,unknown,0,1,0,0,0.0001
7456,44,blue-collar,married,secondary,776,306,1,0,unknown,0,1,0,0,0.0001
7457,56,white-collar,single,secondary,-13,52,3,0,unknown,0,0,0,0,0.0001
7458,60,white-collar,divorced,secondary,4519,152,1,0,unknown,0,0,0,0,0.0001
7459,56,other,married,tertiary,5769,15,3,0,unknown,0,0,0,0,0.0001
7460,60,other,married,primary,414,395,1,0,unknown,0,0,0,0,0.0001
7461,57,entrepreneur,married,tertiary,958,250,2,0,unknown,0,0,0,0,0.0001
7462,29,blue-collar,single,secondary,922,72,1,0,unknown,0,1,0,0,0.0001
7463,39,white-collar,married,secondary,1585,82,2,0,unknown,0,1,0,0,0.0001
7464,33,blue-collar,single,primary,910,42,1,0,unknown,0,1,0,0,0.0001
7465,61,other,married,primary,3738,188,1,0,unknown,0,0,0,0,0.0001
7466,58,white-collar,single,tertiary,1387,140,6,6,unknown,0,1,0,0,0.16666666666666666
7467,27,blue-collar,single,secondary,-3,265,5,0,unknown,1,1,0,0,0.0001
7468,37,pink-collar,married,secondary,144,724,2,0,unknown,0,1,0,0,0.0001
7469,34,technician,single,secondary,103,147,1,0,unknown,1,1,1,0,0.0001
7470,35,white-collar,married,secondary,0,18,5,0,unknown,0,1,0,0,0.0001
7471,35,white-collar,married,tertiary,-547,101,2,0,unknown,0,1,0,0,0.0001
7472,49,white-collar,divorced,tertiary,9326,166,1,0,unknown,0,1,0,0,0.0001
7473,34,pink-collar,divorced,secondary,1281,237,1,0,unknown,0,0,0,0,0.0001
7474,34,blue-collar,married,primary,267,362,1,0,unknown,0,1,0,0,0.0001
7475,48,white-collar,married,tertiary,0,18,8,0,unknown,1,0,1,0,0.0001
7476,55,white-collar,married,secondary,512,115,4,0,unknown,0,0,0,0,0.0001
7477,47,white-collar,single,secondary,3531,49,6,0,unknown,0,1,0,0,0.0001
7478,52,white-collar,married,tertiary,4358,30,7,0,unknown,0,0,0,0,0.0001
7479,30,white-collar,single,tertiary,222,112,4,0,unknown,0,1,0,0,0.0001
7480,54,other,divorced,primary,22,23,4,0,unknown,0,0,0,0,0.0001
7481,40,white-collar,divorced,tertiary,37,412,1,0,unknown,0,1,0,0,0.0001
7482,43,technician,married,tertiary,591,889,2,0,unknown,0,1,0,0,0.0001
7483,53,white-collar,married,tertiary,12,345,10,0,unknown,0,0,0,0,0.0001
7484,25,white-collar,single,secondary,131,237,1,0,unknown,0,1,1,0,0.0001
7485,51,white-collar,divorced,secondary,228,136,1,0,unknown,0,1,0,0,0.0001
7486,45,blue-collar,married,primary,1794,174,2,0,unknown,0,1,0,0,0.0001
7487,42,white-collar,married,secondary,-34,176,1,0,unknown,1,0,0,0,0.0001
7488,35,technician,married,tertiary,416,591,4,0,unknown,0,0,0,0,0.0001
7489,37,white-collar,divorced,tertiary,1170,106,1,0,unknown,0,1,1,0,0.0001
7490,43,blue-collar,married,primary,0,3,1,0,unknown,0,1,0,0,0.0001
7491,42,pink-collar,divorced,secondary,466,48,1,0,unknown,0,0,0,0,0.0001
7492,58,technician,married,secondary,1463,110,3,0,unknown,0,1,0,0,0.0001
7493,43,technician,divorced,secondary,6835,187,1,2,failure,0,0,0,0,0.006578947368421052
7494,29,technician,single,secondary,-397,114,1,0,unknown,1,1,0,0,0.0001
7495,39,blue-collar,married,secondary,5222,102,1,0,unknown,0,1,0,0,0.0001
7496,59,other,married,primary,0,20,4,0,unknown,0,1,0,0,0.0001
7497,36,pink-collar,married,secondary,526,333,2,1,unknown,0,1,0,0,0.0030864197530864196
7498,44,white-collar,divorced,tertiary,2422,399,2,2,failure,0,1,0,0,0.0037174721189591076
7499,34,white-collar,married,secondary,430,82,4,0,unknown,0,1,0,0,0.0001
7500,49,white-collar,married,tertiary,20,117,1,0,unknown,0,1,0,0,0.0001
7501,26,technician,single,secondary,-211,164,3,0,unknown,0,1,0,0,0.0001
7502,51,pink-collar,married,primary,1337,74,6,0,unknown,0,0,0,0,0.0001
7503,37,entrepreneur,married,tertiary,4798,156,2,0,unknown,0,1,0,0,0.0001
7504,33,white-collar,married,secondary,1077,432,3,3,unknown,0,1,0,0,0.00267379679144385
7505,36,pink-collar,single,secondary,9713,72,3,0,unknown,0,1,0,0,0.0001
7506,34,technician,married,tertiary,5547,73,6,0,unknown,0,1,0,0,0.0001
7507,45,blue-collar,married,primary,2433,133,2,0,unknown,0,0,0,0,0.0001
7508,38,pink-collar,married,secondary,105,244,2,0,unknown,0,0,0,0,0.0001
7509,40,technician,divorced,secondary,275,409,4,0,unknown,0,0,0,0,0.0001
7510,54,white-collar,married,primary,366,589,1,0,unknown,0,1,0,0,0.0001
